#               time           E_Zeeman            E_total                m_x                m_y                m_z 
#                <s>                <J>                <J>                 <>                 <>                 <> 
             5.9e-09     -80000.0028616     -80000.0028616     0.599941958787   0.00834267085603     0.800000028616 
            5.91e-09     -80000.0028676     -80000.0028676      0.58352185079     0.139650290315     0.800000028676 
            5.92e-09     -80000.0028724     -80000.0028724     0.538717759942     0.264164965414     0.800000028724 
            5.93e-09     -80000.0028778     -80000.0028778     0.467709070862     0.375829986535     0.800000028778 
            5.94e-09     -80000.0028829     -80000.0028829     0.373949826287     0.469213683824     0.800000028829 
            5.95e-09     -80000.0028876     -80000.0028876      0.26200071369     0.539773637394     0.800000028876 
            5.96e-09     -80000.0028919     -80000.0028919     0.137307221858     0.584077632141     0.800000028919 
            5.97e-09     -80000.0028958     -80000.0028958   0.00593475851012      0.59997060941     0.800000028958 
            5.98e-09     -80000.0029018     -80000.0029018    -0.125726386513     0.586679494381     0.800000029018 
            5.99e-09     -80000.0029066     -80000.0029066    -0.251271881174     0.544850800691     0.800000029066 
               6e-09      -80000.002912      -80000.002912    -0.364594874174     0.476519182113      0.80000002912 
            6.01e-09     -80000.0029171     -80000.0029171    -0.460183047709     0.385008461886     0.800000029171 
            6.02e-09     -80000.0029219     -80000.0029219    -0.533386750565     0.274769953548     0.800000029219 
            6.03e-09     -80000.0029262     -80000.0029262    -0.580645168972     0.151165937761     0.800000029262 
            6.04e-09     -80000.0029299     -80000.0029299    -0.599659533618    0.0202088273658     0.800000029299 
            6.05e-09     -80000.0029365     -80000.0029365    -0.589504937482     -0.11173129162     0.800000029365 
            6.06e-09     -80000.0029411     -80000.0029411    -0.550675325961    -0.238236517154     0.800000029411 
            6.07e-09     -80000.0029466     -80000.0029466    -0.485059469874      -0.3531533142     0.800000029466 
            6.08e-09     -80000.0029518     -80000.0029518    -0.395849090873    -0.450891838272     0.800000029518 
            6.09e-09     -80000.0029566     -80000.0029566    -0.287383608075    -0.526697839661     0.800000029566 
             6.1e-09      -80000.002961      -80000.002961    -0.164939057678    -0.576883922195      0.80000002961 
            6.11e-09     -80000.0029644     -80000.0029644   -0.0344714531836    -0.599008907544     0.800000029644 
            6.12e-09     -80000.0029713     -80000.0029713    0.0976729301966     -0.59199658024     0.800000029713 
            6.13e-09     -80000.0029753     -80000.0029753     0.225066254486    -0.556188037698     0.800000029753 
            6.14e-09     -80000.0029807     -80000.0029807     0.341511785264     -0.49332509831     0.800000029807 
            6.15e-09     -80000.0029859     -80000.0029859     0.441345316567    -0.406465574881     0.800000029859 
            6.16e-09     -80000.0029907     -80000.0029907     0.519710692216    -0.299834534943     0.800000029907 
            6.17e-09     -80000.0029952     -80000.0029952     0.572796021579    -0.178618782742     0.800000029952 
            6.18e-09     -80000.0029988     -80000.0029988     0.598019099611   -0.0487145599196     0.800000029988 
            6.19e-09     -80000.0030059     -80000.0030059     0.594153011769    0.0835592626271     0.800000030059 
             6.2e-09     -80000.0030097     -80000.0030097     0.561385814374     0.211768550671     0.800000030097 
            6.21e-09     -80000.0030151     -80000.0030151       0.5013113871     0.329676879247     0.800000030151 
            6.22e-09     -80000.0030204     -80000.0030204     0.416851902438     0.431548888193     0.800000030204 
            6.23e-09     -80000.0030253     -80000.0030253     0.312115683951     0.512429264606     0.800000030253 
            6.24e-09     -80000.0030298     -80000.0030298     0.192197366964     0.568383781845     0.800000030298 
            6.25e-09     -80000.0030335     -80000.0030335    0.0629300825766     0.596690670276     0.800000030335 
            6.26e-09       -80000.00304       -80000.00304   -0.0693982806152     0.595973011029       0.8000000304 
            6.27e-09     -80000.0030438     -80000.0030438    -0.198350935387      0.56626571283     0.800000030438 
            6.28e-09     -80000.0030491     -80000.0030491    -0.317655297531     0.509013814108     0.800000030491 
            6.29e-09     -80000.0030544     -80000.0030544     -0.42150810027     0.427002192416     0.800000030544 
             6.3e-09     -80000.0030593     -80000.0030593    -0.504857679872      0.32422010105     0.800000030593 
            6.31e-09     -80000.0030638     -80000.0030638    -0.563649701378     0.205667121631     0.800000030638 
            6.32e-09     -80000.0030677     -80000.0030677     -0.59502437176    0.0771099717819     0.800000030677 
            6.33e-09      -80000.003074      -80000.003074    -0.597455547456   -0.0551980026497      0.80000003074 
            6.34e-09     -80000.0030781     -80000.0030781    -0.570824969858    -0.184821006198     0.800000030781 
            6.35e-09     -80000.0030834     -80000.0030834    -0.516428017914    -0.305453847192     0.800000030834 
            6.36e-09     -80000.0030888     -80000.0030888    -0.436910697323    -0.411228638274     0.800000030888 
            6.37e-09     -80000.0030937     -80000.0030937    -0.336140932242     -0.49700022532     0.800000030937 
            6.38e-09     -80000.0030983     -80000.0030983    -0.219020419646    -0.558596460792     0.800000030983 
            6.39e-09     -80000.0031023     -80000.0031023   -0.0912461983349    -0.593021147575     0.800000031023 
             6.4e-09     -80000.0031075     -80000.0031075    0.0409664694771    -0.598599781594     0.800000031075 
            6.41e-09     -80000.0031122     -80000.0031122     0.171186424275    -0.575061003854     0.800000031122 
            6.42e-09     -80000.0031173     -80000.0031173     0.293079437168    -0.523549800326     0.800000031173 
            6.43e-09     -80000.0031226     -80000.0031226     0.400716322837     -0.44657180659     0.800000031226 
            6.44e-09     -80000.0031276     -80000.0031276     0.488861350158    -0.347871427509     0.800000031276 
            6.45e-09     -80000.0031322     -80000.0031322     0.553226921435    -0.232249699866     0.800000031322 
            6.46e-09     -80000.0031363     -80000.0031363     0.590682132033    -0.105330757763     0.800000031363 
            6.47e-09     -80000.0031413     -80000.0031413     0.599405065522    0.0267117395342     0.800000031413 
            6.48e-09     -80000.0031464     -80000.0031464     0.578971416193     0.157454910038     0.800000031464 
            6.49e-09     -80000.0031515     -80000.0031515       0.5303751287     0.280539074317     0.800000031515 
             6.5e-09     -80000.0031569     -80000.0031569     0.455980049719     0.389977106431     0.800000031569 
            6.51e-09     -80000.0031619     -80000.0031619      0.35940494458     0.480445662918     0.800000031619 
            6.52e-09     -80000.0031666     -80000.0031666     0.245347471356     0.547544123734     0.800000031666 
            6.53e-09     -80000.0031707     -80000.0031707     0.119355674846     0.588008649567     0.800000031707 
            6.54e-09     -80000.0031755     -80000.0031755   -0.0124418843999     0.599870943254     0.800000031755 
            6.55e-09      -80000.003181      -80000.003181    -0.143634238799     0.582553992653      0.80000003181 
            6.56e-09     -80000.0031861     -80000.0031861    -0.267839859479     0.536900138279     0.800000031861 
            6.57e-09     -80000.0031915     -80000.0031915     -0.37901707001     0.465130099398     0.800000031915 
            6.58e-09     -80000.0031966     -80000.0031966    -0.471757928888     0.370734952736     0.800000031966 
            6.59e-09     -80000.0032013     -80000.0032013    -0.541551285513     0.258306317656     0.800000032013 
             6.6e-09     -80000.0032056     -80000.0032056       -0.585002214     0.133313008135     0.800000032056 
            6.61e-09     -80000.0032095     -80000.0032095    -0.599997151005     0.001835015784     0.800000032095 
            6.62e-09     -80000.0032155     -80000.0032155    -0.585806704658    -0.129732236358     0.800000032155 
            6.63e-09     -80000.0032203     -80000.0032203    -0.543121134359    -0.254988983439     0.800000032203 
            6.64e-09     -80000.0032257     -80000.0032257    -0.474016774531    -0.367842419579     0.800000032257 
            6.65e-09     -80000.0032308     -80000.0032308    -0.381855036503    -0.462803067406     0.800000032308 
            6.66e-09     -80000.0032356     -80000.0032356    -0.271118900974    -0.535251800152     0.800000032356 
            6.67e-09     -80000.0032398     -80000.0032398    -0.147194854456    -0.581664527709     0.800000032398 
            6.68e-09     -80000.0032437     -80000.0032437   -0.0161108768916    -0.599783617307     0.800000032437 
            6.69e-09       -80000.00325       -80000.00325     0.115756774557    -0.588727710377       0.8000000325 
             6.7e-09     -80000.0032548     -80000.0032548     0.241993722855    -0.549034594366     0.800000032548 
            6.71e-09     -80000.0032602     -80000.0032602     0.356459482647    -0.482635043129     0.800000032602 
            6.72e-09     -80000.0032654     -80000.0032654     0.453586149048    -0.392758899248     0.800000032654 
            6.73e-09     -80000.0032702     -80000.0032702     0.528649234659    -0.283777966329     0.800000032702 
            6.74e-09     -80000.0032745     -80000.0032745     0.577997480607    -0.160993353369     0.800000032745 
            6.75e-09      -80000.003278      -80000.003278     0.599230463069   -0.0303776153784      0.80000003278 
            6.76e-09     -80000.0032848     -80000.0032848     0.591315355853     0.101715766844     0.800000032848 
            6.77e-09     -80000.0032889     -80000.0032889     0.554637169881     0.228861436146     0.800000032889 
            6.78e-09     -80000.0032942     -80000.0032942     0.490980025209     0.344874704676     0.800000032942 
            6.79e-09     -80000.0032995     -80000.0032995     0.403440366801     0.444112392801     0.800000032995 
             6.8e-09     -80000.0033043     -80000.0033043     0.296276345676     0.521747327663     0.800000033043 
            6.81e-09     -80000.0033087     -80000.0033087      0.17470069164     0.574003149128     0.800000033087 
            6.82e-09     -80000.0033123     -80000.0033123    0.0446271528721     0.598338001518     0.800000033123 
            6.83e-09     -80000.0033193     -80000.0033193   -0.0876171637744     0.593568175829     0.800000033193 
            6.84e-09     -80000.0033232     -80000.0033232    -0.215599559314       0.5599256885     0.800000033232 
            6.85e-09     -80000.0033287     -80000.0033287    -0.333094645408     0.499046995513     0.800000033287 
            6.86e-09     -80000.0033339     -80000.0033339    -0.434387163056      0.41389339089     0.800000033339 
            6.87e-09     -80000.0033388     -80000.0033388    -0.514549987286     0.308606961948     0.800000033388 
            6.88e-09     -80000.0033433     -80000.0033433    -0.569683795008     0.188309107642     0.800000033433 
            6.89e-09      -80000.003347      -80000.003347    -0.597106737987    0.0588514207332      0.80000003347 
             6.9e-09     -80000.0033536     -80000.0033536      -0.5954848947    -0.073468948523     0.800000033536 
            6.91e-09     -80000.0033572     -80000.0033572    -0.564897155675    -0.202215601748     0.800000033572 
            6.92e-09     -80000.0033626     -80000.0033626     -0.50683138622     -0.32112597517     0.800000033626 
            6.93e-09     -80000.0033678     -80000.0033678    -0.424112052625    -0.424415966626     0.800000033678 
            6.94e-09     -80000.0033728     -80000.0033728    -0.320762833082    -0.507061288946     0.800000033728 
            6.95e-09     -80000.0033773     -80000.0033773    -0.201810895772    -0.565041864039     0.800000033773 
            6.96e-09     -80000.0033811     -80000.0033811   -0.0730423646386    -0.595537369687     0.800000033811 
            6.97e-09     -80000.0033875     -80000.0033875    0.0592791323493    -0.597064427122     0.800000033875 
            6.98e-09     -80000.0033915     -80000.0033915     0.188717141954    -0.569548756352     0.800000033915 
            6.99e-09     -80000.0033969     -80000.0033969      0.30897547108    -0.514328789502     0.800000033969 
               7e-09     -80000.0034022     -80000.0034022     0.414204449573    -0.434090565793     0.800000034022 
            7.01e-09     -80000.0034071     -80000.0034071     0.499285473022    -0.332737075949     0.800000034071 
            7.02e-09     -80000.0034117     -80000.0034117     0.560079984655    -0.215198410794     0.800000034117 
            7.03e-09     -80000.0034156     -80000.0034156     0.593630785233   -0.0871919491261     0.800000034156 
            7.04e-09     -80000.0034218     -80000.0034218     0.598305878709    0.0450557500743     0.800000034218 
            7.05e-09     -80000.0034265     -80000.0034265     0.573877856627      0.17511182328     0.800000034265 
            7.06e-09     -80000.0034316     -80000.0034316     0.521534960037     0.296650013215     0.800000034316 
            7.07e-09      -80000.003437      -80000.003437     0.443823280182     0.403758394053      0.80000003437 
            7.08e-09      -80000.003442      -80000.003442     0.344522910277     0.491226942483      0.80000003442 
            7.09e-09     -80000.0034466     -80000.0034466     0.228464072182     0.554800966456     0.800000034466 
             7.1e-09     -80000.0034506     -80000.0034506      0.10129216216     0.591388064211     0.800000034506 
            7.11e-09     -80000.0034557     -80000.0034557   -0.0308068555234     0.599208546522     0.800000034557 
            7.12e-09     -80000.0034607     -80000.0034607    -0.161407349584     0.577882005199     0.800000034607 
            7.13e-09     -80000.0034658     -80000.0034658    -0.284156580736     0.528445817429     0.800000034658 
            7.14e-09     -80000.0034712     -80000.0034712    -0.393083715035     0.453304684762     0.800000034712 
            7.15e-09     -80000.0034762     -80000.0034762    -0.482890260385     0.356113662475     0.800000034762 
            7.16e-09     -80000.0034809     -80000.0034809    -0.549207798644     0.241600368414     0.800000034809 
            7.17e-09      -80000.003485      -80000.003485     -0.58881047655     0.115335019657      0.80000003485 
            7.18e-09     -80000.0034898     -80000.0034898    -0.599771919413   -0.0165405169688     0.800000034898 
            7.19e-09     -80000.0034952     -80000.0034952    -0.581558934762    -0.147611480865     0.800000034952 
             7.2e-09     -80000.0035004     -80000.0035004    -0.535057448474    -0.271502247897     0.800000035004 
            7.21e-09     -80000.0035058     -80000.0035058    -0.462529410786    -0.382186456921     0.800000035058 
            7.22e-09     -80000.0035109     -80000.0035109    -0.367502769411    -0.474280147275     0.800000035109 
            7.23e-09     -80000.0035156     -80000.0035156    -0.254599861209    -0.543303648272     0.800000035156 
            7.24e-09     -80000.0035198     -80000.0035198     -0.12931257001    -0.585899481765     0.800000035198 
            7.25e-09     -80000.0035238     -80000.0035238   0.00226481256123    -0.599995678399     0.800000035238 
            7.26e-09     -80000.0035296     -80000.0035296     0.133732028874    -0.584906563304     0.800000035296 
            7.27e-09     -80000.0035345     -80000.0035345     0.258694180072    -0.541366109423     0.800000035345 
            7.28e-09     -80000.0035399     -80000.0035399      0.37107279017    -0.471492234876     0.800000035399 
            7.29e-09      -80000.003545      -80000.003545     0.465401478531    -0.378683782139      0.80000003545 
             7.3e-09     -80000.0035498     -80000.0035498     0.537091858508     -0.26745518976     0.800000035498 
            7.31e-09      -80000.003554      -80000.003554     0.582656728189    -0.143216898597      0.80000003554 
            7.32e-09     -80000.0035579     -80000.0035579     0.599879696761   -0.0120121742503     0.800000035579 
            7.33e-09     -80000.0035641     -80000.0035641     0.587922995259     0.119776852688     0.800000035641 
            7.34e-09     -80000.0035689     -80000.0035689     0.547368228061     0.245739629679     0.800000035689 
            7.35e-09     -80000.0035744     -80000.0035744      0.48018808192     0.359749007754     0.800000035744 
            7.36e-09     -80000.0035795     -80000.0035795     0.389650369536     0.456259281595     0.800000035795 
            7.37e-09     -80000.0035843     -80000.0035843     0.280159074882     0.530575946697     0.800000035843 
            7.38e-09     -80000.0035887     -80000.0035887     0.157040132247     0.579084051977     0.800000035887 
            7.39e-09      -80000.003592      -80000.003592    0.0262823592842     0.599424040188      0.80000003592 
             7.4e-09     -80000.0035988     -80000.0035988    -0.105753854267     0.590606522628     0.800000035988 
            7.41e-09      -80000.003603      -80000.003603    -0.232645932083     0.553060405767      0.80000003603 
            7.42e-09     -80000.0036083     -80000.0036083    -0.348221521647     0.488612028012     0.800000036083 
            7.43e-09     -80000.0036135     -80000.0036135    -0.446858733137     0.400396321907     0.800000036135 
            7.44e-09     -80000.0036184     -80000.0036184    -0.523759602407     0.292704323152     0.800000036184 
            7.45e-09     -80000.0036227     -80000.0036227    -0.575183476134     0.170774443722     0.800000036227 
            7.46e-09     -80000.0036263     -80000.0036263    -0.598628966683     0.040537662216     0.800000036263 
            7.47e-09     -80000.0036333     -80000.0036333    -0.592955625868   -0.0916709739694     0.800000036333 
            7.48e-09     -80000.0036373     -80000.0036373    -0.558439419403    -0.219420501438     0.800000036373 
            7.49e-09     -80000.0036427     -80000.0036427    -0.496759303175    -0.336496859144     0.800000036427 
             7.5e-09     -80000.0036479     -80000.0036479     -0.41091555447    -0.437205156099     0.800000036479 
            7.51e-09     -80000.0036528     -80000.0036528    -0.305083830963    -0.516646685309     0.800000036528 
            7.52e-09     -80000.0036573     -80000.0036573    -0.184412056118    -0.570957209298     0.800000036573 
            7.53e-09      -80000.003661      -80000.003661   -0.0547700111419    -0.597494926447      0.80000003661 
            7.54e-09     -80000.0036676     -80000.0036676    0.0775361860671    -0.594968974854     0.800000036676 
            7.55e-09     -80000.0036712     -80000.0036712     0.206070826494    -0.563502223174     0.800000036712 
            7.56e-09     -80000.0036765     -80000.0036765     0.324581659209    -0.504625294122     0.800000036765 
            7.57e-09     -80000.0036818     -80000.0036818     0.427304016721    -0.421202110844     0.800000036818 
            7.58e-09     -80000.0036867     -80000.0036867     0.509241223015    -0.317290588567     0.800000036867 
            7.59e-09     -80000.0036912     -80000.0036912     0.566407644561    -0.197945247303     0.800000036912 
             7.6e-09      -80000.003695      -80000.003695     0.596022561631   -0.0689713471626      0.80000003695 
            7.61e-09     -80000.0037015     -80000.0037015     0.596645429521    0.0633574942162     0.800000037015 
            7.62e-09     -80000.0037054     -80000.0037054     0.568245950316     0.192604466347     0.800000037054 
            7.63e-09     -80000.0037108     -80000.0037108     0.512205546817     0.312482668679     0.800000037108 
            7.64e-09     -80000.0037161     -80000.0037161     0.431250166372     0.417160921394     0.800000037161 
            7.65e-09      -80000.003721      -80000.003721     0.329317684024     0.501547408777      0.80000003721 
            7.66e-09     -80000.0037256     -80000.0037256     0.211366354259     0.561537358048     0.800000037256 
            7.67e-09     -80000.0037295     -80000.0037295    0.0831336289323     0.594212705929     0.800000037295 
            7.68e-09     -80000.0037358     -80000.0037358    -0.049142926939      0.59798404061     0.800000037358 
            7.69e-09       -80000.00374       -80000.00374    -0.179029046168     0.572667914749       0.8000000374 
             7.7e-09     -80000.0037454     -80000.0037454    -0.300206738468     0.519495769027     0.800000037454 
            7.71e-09     -80000.0037508     -80000.0037508    -0.406781613535     0.441054031464     0.800000037508 
            7.72e-09     -80000.0037558     -80000.0037558    -0.493569599126     0.341158307129     0.800000037558 
            7.73e-09     -80000.0037604     -80000.0037604    -0.556349107503     0.224667777437     0.800000037604 
            7.74e-09     -80000.0037644     -80000.0037644    -0.592066384156    0.0972488372237     0.800000037644 
            7.75e-09     -80000.0037696     -80000.0037696    -0.598984050156   -0.0349005330714     0.800000037696 
            7.76e-09     -80000.0037744     -80000.0037744      -0.5767656126    -0.165352252885     0.800000037744 
            7.77e-09     -80000.0037796     -80000.0037796    -0.526491832765    -0.287760819687     0.800000037796 
            7.78e-09     -80000.0037849     -80000.0037849      -0.4506081548    -0.396171970309     0.800000037849 
            7.79e-09       -80000.00379       -80000.00379    -0.352805753275    -0.485312311417       0.8000000379 
             7.8e-09     -80000.0037946     -80000.0037946    -0.237841985069    -0.550845830727     0.800000037946 
            7.81e-09     -80000.0037987     -80000.0037987    -0.111308979465    -0.589584811647     0.800000037987 
            7.82e-09     -80000.0038037     -80000.0038037    0.0206383772002    -0.599644891903     0.800000038037 
            7.83e-09     -80000.0038089     -80000.0038089      0.15158183082    -0.580536723583     0.800000038089 
            7.84e-09     -80000.0038141     -80000.0038141     0.275151959685    -0.533189776573     0.800000038141 
            7.85e-09     -80000.0038195     -80000.0038195     0.385337999303    -0.459907126463     0.800000038195 
            7.86e-09     -80000.0038246     -80000.0038246     0.476780221234    -0.364253427223     0.800000038246 
            7.87e-09     -80000.0038293     -80000.0038293     0.545030643871    -0.250881517404     0.800000038293 
            7.88e-09     -80000.0038334     -80000.0038334     0.586769393561    -0.125306094262     0.800000038334 
            7.89e-09     -80000.0038375     -80000.0038375     0.599966191671   0.00636453511004     0.800000038375 
             7.9e-09     -80000.0038433     -80000.0038433     0.583979112362      0.13772557732     0.800000038433 
            7.91e-09     -80000.0038481     -80000.0038481     0.539585807837     0.262387298091     0.800000038481 
            7.92e-09     -80000.0038535     -80000.0038535     0.468945681027     0.374285835131     0.800000038535 
            7.93e-09     -80000.0038586     -80000.0038586     0.375494846867     0.467978159781     0.800000038586 
            7.94e-09     -80000.0038634     -80000.0038634     0.263778990967     0.538906839736     0.800000038634 
            7.95e-09     -80000.0038676     -80000.0038676     0.139232255913     0.583621724101     0.800000038676 
            7.96e-09     -80000.0038716     -80000.0038716   0.00791291080462     0.599947767512     0.800000038716 
            7.97e-09     -80000.0038777     -80000.0038777    -0.123791338324     0.587090829713     0.800000038777 
            7.98e-09     -80000.0038825     -80000.0038825    -0.249474062741      0.54567630486     0.800000038825 
            7.99e-09      -80000.003888      -80000.003888    -0.363021735948     0.477718700503      0.80000003888 
               8e-09     -80000.0038931     -80000.0038931    -0.458911111121     0.386523646878     0.800000038931 
            8.01e-09     -80000.0038979     -80000.0038979    -0.532477885837     0.276527102702     0.800000038979 
            8.02e-09     -80000.0039022     -80000.0039022    -0.580143585591     0.153079578886     0.800000039022 
            8.03e-09     -80000.0039056     -80000.0039056    -0.599589629874    0.0221858761022     0.800000039056 
            8.04e-09     -80000.0039123     -80000.0039123    -0.589870113677    -0.109787003937     0.800000039123 
            8.05e-09     -80000.0039165     -80000.0039165    -0.551457818987    -0.236419565612     0.800000039165 
            8.06e-09     -80000.0039219     -80000.0039219    -0.486221217285    -0.351552079928     0.800000039219 
            8.07e-09     -80000.0039271     -80000.0039271    -0.397333582331    -0.449584209367     0.800000039271 
            8.08e-09     -80000.0039319     -80000.0039319     -0.28911863415    -0.525747422512     0.800000039319 
            8.09e-09     -80000.0039362     -80000.0039362      -0.1668402223    -0.576336947499     0.800000039362 
             8.1e-09     -80000.0039397     -80000.0039397   -0.0364462788839    -0.598891981538     0.800000039397 
            8.11e-09     -80000.0039467     -80000.0039467     0.095720503949    -0.592315390502     0.800000039467 
            8.12e-09     -80000.0039508     -80000.0039508     0.223231198655    -0.556927076487     0.800000039508 
            8.13e-09     -80000.0039562     -80000.0039562     0.339883361621    -0.494448416906     0.800000039562 
            8.14e-09     -80000.0039614     -80000.0039614     0.440002735768     -0.40791853222     0.800000039614 
            8.15e-09     -80000.0039663     -80000.0039663     0.518719260795    -0.301546455492     0.800000039663 
            8.16e-09     -80000.0039707     -80000.0039707     0.572203965275    -0.180506394344     0.800000039707 
            8.17e-09     -80000.0039744     -80000.0039744     0.597855217546   -0.0506860443594     0.800000039744 
            8.18e-09      -80000.003982      -80000.003982     0.594425275579    0.0815998033527      0.80000003982 
            8.19e-09     -80000.0039856     -80000.0039856     0.562080980458     0.209916429631     0.800000039856 
             8.2e-09      -80000.003991      -80000.003991     0.502395640817     0.328022188307      0.80000003991 
            8.21e-09     -80000.0039962     -80000.0039962     0.418272502937     0.430172115716     0.800000039962 
            8.22e-09     -80000.0040011     -80000.0040011     0.313803529621       0.5113973803     0.800000040011 
            8.23e-09     -80000.0040056     -80000.0040056      0.19407035671     0.567746979177     0.800000040056 
            8.24e-09     -80000.0040094     -80000.0040094    0.0648971094271     0.596479924944     0.800000040094 
            8.25e-09      -80000.004016      -80000.004016   -0.0674328978352     0.596198574218      0.80000004016 
            8.26e-09     -80000.0040198     -80000.0040198    -0.196482797881     0.566916612576     0.800000040198 
            8.27e-09     -80000.0040252     -80000.0040252    -0.315975276245     0.510058388997     0.800000040252 
            8.28e-09     -80000.0040305     -80000.0040305    -0.420097915701     0.428389631676     0.800000040305 
            8.29e-09     -80000.0040354     -80000.0040354    -0.503785926974     0.325882916115     0.800000040354 
             8.3e-09     -80000.0040399     -80000.0040399     -0.56296851293      0.20752442896     0.800000040399 
            8.31e-09     -80000.0040438     -80000.0040438    -0.594766882496    0.0790714272349     0.800000040438 
            8.32e-09     -80000.0040503     -80000.0040503    -0.597634282303   -0.0532278092408     0.800000040503 
            8.33e-09     -80000.0040544     -80000.0040544    -0.571431234703    -0.182937910038     0.800000040544 
            8.34e-09     -80000.0040598     -80000.0040598    -0.517432322499    -0.303749446854     0.800000040598 
            8.35e-09     -80000.0040651     -80000.0040651    -0.438264189722    -0.409785840113     0.800000040651 
            8.36e-09     -80000.0040701     -80000.0040701    -0.337777775154    -0.495889210698     0.800000040701 
            8.37e-09     -80000.0040747     -80000.0040747     -0.22086099288     -0.55787127228     0.800000040747 
            8.38e-09     -80000.0040786     -80000.0040786   -0.0932009717385    -0.592717060178     0.800000040786 
            8.39e-09      -80000.004084      -80000.004084    0.0389925810388    -0.598731586893      0.80000004084 
             8.4e-09     -80000.0040887     -80000.0040887     0.169289435743    -0.575622290509     0.800000040887 
            8.41e-09     -80000.0040939     -80000.0040939     0.291351622874    -0.524513265928     0.800000040939 
            8.42e-09     -80000.0040992     -80000.0040992     0.399241728052    -0.447890585729     0.800000040992 
            8.43e-09     -80000.0041042     -80000.0041042     0.487711702914    -0.349481371423     0.800000041042 
            8.44e-09     -80000.0041089     -80000.0041089     0.552458143486      -0.2340724968     0.800000041089 
            8.45e-09     -80000.0041129     -80000.0041129      0.59033161869     -0.10727774225     0.800000041129 
            8.46e-09      -80000.004118      -80000.004118     0.599489866641    0.0247352737583      0.80000004118 
            8.47e-09     -80000.0041232     -80000.0041232     0.579487406834     0.155545103281     0.800000041232 
            8.48e-09     -80000.0041283     -80000.0041283      0.53129720977     0.278788824423     0.800000041283 
            8.49e-09     -80000.0041337     -80000.0041337     0.457263368855     0.388471549995     0.800000041337 
             8.5e-09     -80000.0041388     -80000.0041388     0.360987077884     0.479258034023     0.800000041388 
            8.51e-09     -80000.0041435     -80000.0041435     0.247151459853     0.546732191662     0.800000041435 
            8.52e-09     -80000.0041476     -80000.0041476     0.121293767958     0.587611908752     0.800000041476 
            8.53e-09     -80000.0041518     -80000.0041518   -0.0104639604384     0.599908692186     0.800000041518 
            8.54e-09     -80000.0041574     -80000.0041574    -0.141712695227     0.583024395123     0.800000041574 
            8.55e-09     -80000.0041623     -80000.0041623    -0.266068165048     0.537780312711     0.800000041623 
            8.56e-09     -80000.0041677     -80000.0041677    -0.377481404434     0.466377231876     0.800000041677 
            8.57e-09     -80000.0041728     -80000.0041728    -0.470532990835     0.372288379576     0.800000041728 
            8.58e-09     -80000.0041775     -80000.0041775    -0.540696659075     0.260090476234     0.800000041775 
            8.59e-09     -80000.0041817     -80000.0041817    -0.584559470376     0.135241112453     0.800000041817 
             8.6e-09     -80000.0041858     -80000.0041858    -0.599987826367   0.00381327795824     0.800000041858 
            8.61e-09     -80000.0041918     -80000.0041918    -0.586231252578    -0.127800044017     0.800000041918 
            8.62e-09     -80000.0041967     -80000.0041967    -0.543958903751    -0.253196847668     0.800000041967 
            8.63e-09     -80000.0042021     -80000.0042021    -0.475227014169    -0.366277514409     0.800000042021 
            8.64e-09     -80000.0042072     -80000.0042072    -0.383378877258     -0.46154151379     0.800000042072 
            8.65e-09      -80000.004212      -80000.004212    -0.272882219368     -0.53435496326      0.80000004212 
            8.66e-09     -80000.0042163     -80000.0042163     -0.14911187821    -0.581176031963     0.800000042163 
            8.67e-09     -80000.0042196     -80000.0042196   -0.0180883571072    -0.599727224382     0.800000042196 
            8.68e-09     -80000.0042263     -80000.0042263     0.113815027533    -0.589106163372     0.800000042263 
            8.69e-09     -80000.0042306     -80000.0042306     0.240182160525    -0.549829484357     0.800000042306 
             8.7e-09     -80000.0042359     -80000.0042359     0.354866223997    -0.483807704651     0.800000042359 
            8.71e-09     -80000.0042411     -80000.0042411     0.452288694221    -0.394252291072     0.800000042411 
            8.72e-09     -80000.0042459     -80000.0042459     0.527710695147    -0.285519446088     0.800000042459 
            8.73e-09     -80000.0042502     -80000.0042502     0.577463509353    -0.162898211071     0.800000042502 
            8.74e-09     -80000.0042537     -80000.0042537      0.59912703379   -0.0323531939134     0.800000042537 
            8.75e-09     -80000.0042606     -80000.0042606     0.591647499606    0.0997655646267     0.800000042606 
            8.76e-09     -80000.0042648     -80000.0042648     0.555388730357     0.227031473028     0.800000042648 
            8.77e-09     -80000.0042702     -80000.0042702     0.492114444599     0.343253994706     0.800000042702 
            8.78e-09     -80000.0042754     -80000.0042754     0.404902464068     0.442779771421     0.800000042754 
            8.79e-09     -80000.0042802     -80000.0042802       0.2979950007     0.520767616958     0.800000042802 
             8.8e-09     -80000.0042847     -80000.0042847     0.176592304682     0.573424004713     0.800000042847 
            8.81e-09     -80000.0042883     -80000.0042883    0.0465997110752     0.598187594442     0.800000042883 
            8.82e-09     -80000.0042953     -80000.0042953   -0.0856596106437     0.593853822274     0.800000042953 
            8.83e-09     -80000.0042994     -80000.0042994    -0.213752231605     0.560633493901     0.800000042994 
            8.84e-09     -80000.0043048     -80000.0043048    -0.331447401826     0.500142530418     0.800000043048 
            8.85e-09     -80000.0043101     -80000.0043101    -0.433020129706     0.415323365703     0.800000043101 
